time_s,true_SOC,true_temperature_C,true_voltage_V,true_current_A
17.7364263386901,0.434418003357545,322.123115653203,664.486022710179,-203.71986321633
17.7459001126638,0.434313986694669,322.135071434892,662.129248827354,-205.932567478759
17.8406378524,0.43321201261912,322.269879471379,638.549298475498,-228.059610103052
17.9293337942063,0.432078459850789,322.422360422235,616.452136413356,-248.775524272133
17.9942510921534,0.431186376956955,322.551238495871,600.265480539899,-263.937674253
18.0250412298067,0.430744816915767,322.61774737512,592.5840257308,-271.129050046434
18.0389853774174,0.430540939692463,322.64905743289,589.104371711817,-274.385859311672
18.0418068214255,0.430499453561634,322.655465357379,589.128074894771,-274.358483577379
18.0446282654336,0.430457961515101,322.661875393283,589.155569543234,-274.327532167248
18.0474497094417,0.430416473057567,322.66828443317,589.183065141511,-274.296580757117
18.0618573644082,0.430204690865827,322.700988515928,589.323488560734,-274.138527917291
18.2059339140727,0.428093637224595,323.025993851697,590.729290518699,-272.557999519028
18.2304441770378,0.427735707650144,323.080924448605,590.968725518591,-272.28912046303
18.2409621434632,0.427582374401288,323.10441634628,591.553368454984,-271.719585272782
18.2453864711579,0.427518076937307,323.114236440343,592.683151142442,-270.64700710195
18.2498107988526,0.427454015526832,323.123984410831,593.812990185158,-269.574428931118
18.2542351265473,0.427390207306498,323.133655283533,594.942887619712,-268.501850760287
18.2984784034942,0.426766138856005,323.226207258036,606.245050448345,-257.77606905197
18.3808289925832,0.42567228863947,323.379228697618,627.296927133177,-237.812031506092
18.4786690840012,0.42448724314713,323.530606755863,652.332699903484,-214.092914494702
18.5567851219726,0.423630406702617,323.629502862207,672.33919594888,-195.155448081322
18.5598964455906,0.423597886592441,323.633059452705,672.766338938805,-194.749675231544
18.5630077692086,0.423565353815285,323.63662238253,672.279269742632,-195.204945998074
18.5652924177905,0.423541428818248,323.639247531542,671.921606571252,-195.539251855922
18.5675770663725,0.423517462486863,323.641881919446,671.563935664572,-195.87355771377
18.5712254876586,0.423479103825632,323.646107947849,670.992744558983,-196.407420390723
18.6077097005201,0.423089781473885,323.689663836197,665.279747448768,-201.746047160253
18.8007439894315,0.420856211328972,323.962669147109,635.018848317,-229.99218271846
18.8842577461538,0.419798776464562,324.103531633472,621.727408829926,-242.382740340183
18.9066504852063,0.41950535347124,324.143942595113,617.439606513558,-246.384443002214
18.9290432242589,0.419207206133451,324.185684688284,613.150772032824,-250.386145664245
18.9514359633114,0.418904262339288,324.2287932459,608.860885604131,-254.387848326276
19.0011171140793,0.418214980639604,324.329452430821,599.339409197759,-263.266136632779
19.0647719615639,0.41729726588967,324.468821438156,587.132005155764,-274.641599546564
19.076720531872,0.417120675436993,324.496296865603,584.839568141657,-276.776873194752
19.0805888441804,0.417063289542053,324.50525989612,584.7619332029,-276.842951156885
19.0844571564887,0.417005988577646,324.514196678224,585.637789515915,-276.012058373915
19.0878860790244,0.416955321788106,324.522079255199,586.414191285471,-275.275544162761
19.09131500156,0.416904790179332,324.529919738377,587.190624626835,-274.539029951607
19.0988123754346,0.416794776831395,324.546915920103,588.888414167184,-272.928634164745
19.1737861141801,0.41573022986771,324.706244991498,605.874470544052,-256.824676296124
19.2227853462587,0.415069485428282,324.800082462264,616.983574023573,-246.299903459766
19.2426855518494,0.414808763425223,324.836020065101,621.056130113004,-242.440057135462
19.2509345715677,0.414701717970707,324.850632717983,621.940431618792,-241.596196927541
19.2591835912859,0.414595076564065,324.865135704791,622.824816816312,-240.752336719621
19.2674326110042,0.414488810279047,324.879536851425,623.709281986475,-239.9084765117
19.3499228081867,0.413446631352922,325.018096293017,632.558274638418,-231.469874432493
19.5026452639585,0.411615634130807,325.249378084903,648.961699739082,-215.846635831591
19.5556143233368,0.411010460452138,325.322058341095,654.656951600008,-210.42799422482
19.5884727215692,0.410642783085809,325.365290403769,658.191419301376,-207.066637880501
19.6008551917271,0.410505630013708,325.381251356414,659.170663375206,-206.131607029503
19.6051629885627,0.410457979623768,325.38678924036,658.814521229,-206.46108161816
19.6094707853983,0.410410267041249,325.392341805733,658.458365919098,-206.790556206816
19.6137785822339,0.410362479307148,325.397912063607,658.102195935792,-207.120030795472
19.6568565505899,0.409880399894366,325.454612967008,654.539677965446,-210.414776682034
19.7668988931642,0.408614388710636,325.607855119166,645.432436926969,-218.831179993999
19.8371010277285,0.407780796504676,325.712018074903,639.617218974065,-224.200472068596
19.877399469317,0.407293156608027,325.774121655751,636.277223359899,-227.282630529765
19.884855384476,0.407202352412516,325.785761124912,636.314958466704,-227.237009626442
19.892311299635,0.407111582191431,325.797392305486,636.53196753775,-227.023043625864
19.899767214794,0.407020888292924,325.80900409369,636.748993113271,-226.809077625285
19.9096565278062,0.406900727567625,325.824371662439,637.036876915944,-226.525279230512
20.0085496579286,0.40570741434124,325.975944134706,639.917414078991,-223.687295282777
20.1338528673649,0.404217025793228,326.162561681465,643.571621428363,-220.091408525628
20.167506451221,0.403821264631611,326.211551277437,644.955959602967,-218.748332805264
20.1944304206794,0.403507101509754,326.250137145837,647.014778936817,-216.781473405824
20.2146170831281,0.403273307206972,326.278636519802,648.558770448018,-215.306790155949
20.2348037455768,0.403041111726997,326.306745864573,650.103080108832,-213.832106906074
20.2680258998934,0.402662462065816,326.352164688352,652.645313892585,-211.405150264775
20.4272304544214,0.40090791353746,326.555837425515,664.839710426821,-199.774882484589
20.5126943729613,0.40000700112394,326.655742874601,671.393719961289,-193.531541889785
20.5665830733736,0.399452678239362,326.715686767844,674.937510695335,-190.149487722499
20.5758043305246,0.39935866770704,326.725759872202,674.926064205333,-190.150315815568
20.5850255876757,0.399264679035136,326.735828986677,674.914620142027,-190.151143908636
